Dataset,TargetProperty,StratSeed,RequestedBins,StratifiedKFoldSeconds,RandomTargetEmd,LabelTargetEmd,StratifiedKFoldTargetEmd,RandomToStratifiedKFoldRatio,LabelToStratifiedKFoldRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,Degree,0,200,0.001162542001111433,0.26897308119909613,0.40602873607785606,0.19756538587673295,1.3614382904448485,2.0551613040717047,0.19756538587673295,0.014236662101075557,1.850027146595752e-05,0.0008621487403545642,0.011278469020476864
Cora,Neighborhood Heterogeneity,0,200,0.0011182919843122363,0.007419565127568121,0.013568164222910021,0.0022814490766879807,3.2521283088813155,5.947169437858837,0.30686120861213817,0.0022814490766879807,2.073536517918714e-05,0.0009521995410459571,0.011090201446659584
Cora,PageRank,0,200,0.0012043750029988587,1.9076487445213708e-05,2.7733618360247745e-05,1.1308213742323395e-05,1.6869585135109266,2.4525198225117357,0.176999412436451,0.008242054420218066,1.1308213742323395e-05,0.0006901626989271345,0.011924813874913552
Cora,Eigenvector Centrality,0,200,0.0011682919866871089,0.0012609059738635017,0.0007100571108405935,0.0005612493808144879,2.2466055499850506,1.2651365598126008,0.2776882478031683,0.008134490104685857,2.0397873929781188e-05,0.0005612493808144879,0.016843551968841308
Cora,Clustering Coefficient,0,200,0.001121750014135614,0.009579890009678002,0.009601060828420552,0.005217212290338504,1.8362085873750096,1.8402664668639763,0.2528474727488287,0.013594032316033006,2.0621246039366477e-05,0.0007449056416134459,0.005217212290338504
Cora,Degree,0,250,0.0013012920098844916,0.26897308119909613,0.40602873607785606,0.1454410961625176,1.8493609323360876,2.7917056924829193,0.1454410961625176,0.012183723998634023,1.3054914545638104e-05,0.0009109121772104658,0.008426957374574598
Cora,Neighborhood Heterogeneity,0,250,0.0012261670199222863,0.007419565127568121,0.013568164222910021,0.0034538022829495247,2.1482309986870067,3.928471612255377,0.21488670664753026,0.0034538022829495247,1.5082966624009765e-05,0.0008554119068685652,0.01211097853703444
Cora,PageRank,0,250,0.001316417008638382,1.9076487445213708e-05,2.7733618360247745e-05,9.704428030551817e-06,1.9657508289160832,2.857831319160264,0.18298955322914598,0.009807190636960303,9.704428030551817e-06,0.0008487894875124016,0.011505785248687448
Cora,Eigenvector Centrality,0,250,0.0013412499974947423,0.0012609059738635017,0.0007100571108405935,0.00041599089047119253,3.031090350164338,1.7069054325596227,0.2920493873764154,0.012604578876089439,2.209940785675443e-05,0.00041599089047119253,0.009288119992947621
Cora,Clustering Coefficient,0,250,0.001274749985896051,0.009579890009678002,0.009601060828420552,0.0017342469270436194,5.523948095447339,5.536155595090219,0.25006258737097165,0.009043321754773029,1.7568674173767236e-05,0.00097438780000714,0.0017342469270436194
Cora,Degree,1,100,0.0008966669847723097,0.2543631225334695,0.2595341421732891,0.16915524614936814,1.5037258868628924,1.5342955544170012,0.16915524614936814,0.014067092887725669,1.6106472676169606e-05,0.0008770392250582303,0.013025491231381147
Cora,Neighborhood Heterogeneity,1,100,0.0008182089950423688,0.011869421763793889,0.015016288963528513,0.0025206384958061847,4.708894902439253,5.957335408672238,0.2730365779591337,0.0025206384958061847,2.1516324172857146e-05,0.0008775428126149008,0.011385949901411674
